Employee_ID,Full_Name,Department,Job_Title,Hire_Date,Location,Performance_Rating,Experience_Years,Status,Work_Mode,Salary_INR
EMP0008087,Yolanda Reyes,IT,Software Engineer,28-11-2021,"Staceyburgh, Norway",5,3,Active,On-site,747109
EMP0008088,Dustin Young,IT,Software Engineer,08-04-2018,"Andradeborough, Bermuda",5,7,Active,On-site,997093
EMP0008089,Jessica Everett,HR,HR Executive,30-10-2021,"South John, Senegal",1,3,Active,On-site,431560
EMP0008090,Terry Vaughn,HR,HR Executive,21-05-2021,"East Joshuastad, Spain",4,4,Active,Remote,397229
EMP0008091,Rebecca Barrera,Sales,Sales Executive,08-07-2023,"Allisonmouth, Dominican Republic",1,2,Terminated,On-site,720820
EMP0008092,David Hall,Sales,Sales Executive,27-06-2025,"Mccormickview, Seychelles",4,0,Resigned,Remote,539550
EMP0008093,Holly King,Marketing,SEO Specialist,22-06-2018,"Jennifershire, India",4,7,Active,On-site,598804
EMP0008094,Michael Fisher,IT,Software Engineer,08-03-2017,"Whitefurt, Marshall Islands",3,8,Active,On-site,1261700
EMP0008095,Andrew Garcia,IT,Data Analyst,09-01-2022,"Samuelview, Colombia",3,3,Active,Remote,494097
EMP0008096,Rodney Evans,IT,Software Engineer,17-09-2020,"Kellyton, El Salvador",3,4,Active,On-site,1367185
EMP0008097,Sherri Higgins,Sales,Sales Executive,08-08-2020,"Brownville, Tuvalu",2,5,Resigned,Remote,783660
EMP0008098,Robert Knight,IT,Software Engineer,30-05-2025,"Maryshire, El Salvador",2,0,Active,Remote,1244344
EMP0008099,Linda Moore,Operations,Operations Executive,08-05-2018,"Lake Markmouth, Swaziland",5,7,Active,On-site,522000
EMP0008100,Alexa Rivas,Operations,Operations Executive,23-07-2025,"West Christopherstad, Guadeloupe",1,0,Resigned,Remote,1185363
EMP0008101,Adam Lee PhD,Sales,Sales Executive,04-07-2018,"Josephbury, Canada",1,7,Active,Remote,455487
EMP0008102,Lindsay Chavez,Finance,Accountant,31-05-2025,"Davismouth, Egypt",1,0,Active,On-site,871363
EMP0008103,Edward Owen,IT,DevOps Engineer,09-10-2023,"East Amandafort, Pakistan",2,1,Active,Remote,898444
EMP0008104,Theresa Kerr,IT,Software Engineer,05-08-2016,"West Shirleybury, Antarctica (the territory South of 60 deg S)",3,9,Active,On-site,786406
EMP0008105,Jeremy Harris,IT,Software Engineer,26-07-2020,"East Jamesmouth, Finland",3,5,Active,On-site,1230646
EMP0008106,Jennifer Harrington,Operations,Operations Executive,13-01-2025,"Downsland, Jamaica",1,0,Active,On-site,1018733
EMP0008107,Jonathan Davis,HR,HR Executive,17-06-2022,"Rosebury, Rwanda",5,3,Active,On-site,720196
EMP0008108,Ryan Cunningham,R&D,Product Developer,12-05-2016,"Bennettfort, Finland",2,9,Retired,On-site,400116
EMP0008109,Gregory Scott,Sales,Sales Executive,14-05-2016,"West Kimberly, North Macedonia",4,9,Active,On-site,858646
EMP0008110,Gregory Martin,Finance,Finance Manager,29-03-2016,"East Joseph, North Macedonia",2,9,Active,On-site,1275864
EMP0008111,Susan Velazquez,IT,IT Manager,01-06-2015,"Lake Nicholasside, Saint Helena",3,10,Active,On-site,1855602
EMP0008112,Gregory Beck,Operations,Logistics Coordinator,16-06-2025,"Emilyside, Saint Helena",2,0,Active,On-site,802199
EMP0008113,Shelia Diaz,Operations,Operations Executive,03-09-2024,"Escobarchester, Saint Kitts and Nevis",4,0,Active,On-site,1036168
EMP0008114,Joshua Hall,Sales,Account Manager,27-08-2010,"Patelland, Lesotho",2,14,Active,Remote,495365
EMP0008115,Carolyn Wilson,Finance,Finance Manager,25-06-2017,"North Leslie, Guyana",1,8,Active,On-site,1351196
EMP0008116,Charles Weber,Operations,Operations Executive,19-02-2018,"East Andrewview, Vietnam",2,7,Resigned,On-site,739505
EMP0008117,Andrea Arellano,HR,HR Director,27-03-2021,"Port Rebeccamouth, Mauritania",1,4,Resigned,On-site,1158092
EMP0008118,Lucas Martinez,Sales,Sales Executive,16-11-2017,"Olsonberg, New Caledonia",1,7,Active,Remote,752257
EMP0008119,Brenda Burke,Finance,Accountant,31-10-2010,"Branchmouth, Gambia",2,14,Resigned,On-site,551611
EMP0008120,Rodney Hendricks,Finance,Accountant,10-05-2020,"North Brittany, Trinidad and Tobago",2,5,Active,Remote,694129
EMP0008121,Anthony Schmitt,Sales,Sales Executive,25-05-2023,"New Susan, Korea",2,2,Resigned,On-site,862237
EMP0008122,Brendan Martinez,IT,Data Analyst,12-06-2021,"East Emmaberg, India",3,4,Active,Remote,1015733
EMP0008123,Robert Jacobson,Marketing,Marketing Executive,20-03-2013,"Chadstad, Central African Republic",3,12,Active,On-site,937000
EMP0008124,Janet Fisher,Operations,Logistics Coordinator,30-09-2021,"Fischerfurt, Vietnam",3,3,Active,On-site,598379
EMP0008125,Albert Warner,Operations,Operations Executive,16-03-2021,"South Thomas, Palestinian Territory",4,4,Resigned,On-site,598289
EMP0008126,Tara Norris,Sales,Sales Executive,09-05-2023,"Roblesville, Heard Island and McDonald Islands",4,2,Active,Remote,613120
EMP0008127,Kenneth Wiley,Sales,Account Manager,11-02-2025,"Karenville, Nigeria",3,0,Active,On-site,901568
EMP0008128,John Vargas,IT,Software Engineer,20-01-2024,"West Lisa, Venezuela",2,1,Active,On-site,1269834
EMP0008129,Cindy Neal,IT,Data Analyst,22-12-2022,"Lake Ann, French Polynesia",1,2,Active,On-site,687791
EMP0008130,Johnny Patel,Sales,Sales Executive,27-06-2022,"West Anitaburgh, Estonia",3,3,Active,On-site,747444
EMP0008131,Jenna Johnson,Sales,Business Development Manager,05-05-2021,"West Elaine, San Marino",3,4,Active,On-site,959140
EMP0008132,Mark Jackson,IT,Data Analyst,13-12-2023,"Oconnellbury, Gabon",3,1,Active,Remote,553808
EMP0008133,Ryan Cochran,R&D,Product Developer,27-07-2023,"Reedside, Poland",1,2,Active,On-site,665072
EMP0008134,Joseph Webb,Sales,Sales Executive,04-03-2017,"West Brianton, Serbia",2,8,Terminated,On-site,471459
EMP0008135,Barbara Martinez,Finance,Finance Manager,01-04-2020,"North Taylorland, Turkmenistan",1,5,Active,On-site,1407544
EMP0008136,John Kelley,Operations,Operations Executive,13-11-2015,"Howardfurt, Saudi Arabia",4,9,Active,On-site,968231
EMP0008137,Lisa Espinoza,IT,Software Engineer,11-09-2022,"Riveraland, French Polynesia",4,2,Active,On-site,611428
EMP0008138,Bobby Powell,Operations,Operations Executive,30-10-2023,"North Andrew, Belgium",3,1,Active,On-site,960499
EMP0008139,Jasmine Ponce,IT,Software Engineer,12-07-2025,"Lake Donald, Jersey",1,0,Active,On-site,1766458
EMP0008140,Kenneth Ballard,Operations,Operations Executive,05-11-2023,"East Valerieborough, Martinique",2,1,Active,On-site,847800
EMP0008141,Brianna Fisher,IT,Software Engineer,02-12-2023,"Richardshire, Congo",3,1,Active,On-site,1051860
EMP0008142,Adrienne Jackson,Sales,Account Manager,14-05-2022,"Port Taylor, China",1,3,Active,On-site,1194954
EMP0008143,Janice Taylor,Sales,Business Development Manager,04-03-2016,"West Donaldview, Peru",3,9,Active,On-site,1012554
EMP0008144,Adam Young,Operations,Operations Executive,30-08-2019,"North Jenniferberg, Bahamas",3,5,Active,Remote,403771
EMP0008145,Cory Mclean,Marketing,Marketing Executive,17-11-2021,"West Chasefurt, Ethiopia",1,3,Resigned,On-site,757846
EMP0008146,Judy Hernandez,Finance,Financial Analyst,05-05-2023,"Port Jennifer, British Indian Ocean Territory (Chagos Archipelago)",5,2,Active,Remote,914444
EMP0008147,Walter Davis,IT,CTO,15-03-2024,"Higginsside, Egypt",1,1,Active,On-site,963085
EMP0008148,Lisa Harris,Operations,Operations Executive,12-04-2022,"New Brentstad, British Indian Ocean Territory (Chagos Archipelago)",3,3,Active,Remote,830109
EMP0008149,Marc Bishop,IT,CTO,07-04-2024,"Johnsonborough, South Georgia and the South Sandwich Islands",3,1,Active,On-site,895634
EMP0008150,Michael Carroll,Sales,Sales Executive,29-01-2018,"West Aliciabury, Burkina Faso",3,7,Active,Remote,567064
EMP0008151,Heather Miles,HR,HR Executive,01-10-2012,"Robertsonville, Mali",1,12,Active,On-site,510764
EMP0008152,Julie Harmon,IT,IT Manager,18-09-2023,"South Manuel, Chile",1,1,Active,Remote,1933135
EMP0008153,Anne Cantu,IT,Software Engineer,23-08-2020,"New Donald, Marshall Islands",5,4,Active,Remote,1017128
EMP0008154,Michelle Singh,Sales,Sales Executive,29-11-2021,"North Raymond, Taiwan",2,3,Resigned,On-site,421015
EMP0008155,Joseph Wilson II,IT,Software Engineer,25-09-2024,"Port Brianna, Brazil",3,0,Active,On-site,1628069
EMP0008156,Courtney Mccormick,Finance,Financial Analyst,17-07-2019,"Hensonburgh, Cyprus",3,6,Retired,On-site,643124
EMP0008157,Jennifer Hicks,Finance,Finance Manager,21-09-2018,"West Jenniferfort, Isle of Man",4,6,Active,On-site,1589405
EMP0008158,Thomas Smith,Operations,Supply Chain Manager,08-06-2018,"Lambertmouth, Saint Helena",3,7,Active,On-site,935924
EMP0008159,Lindsay Singh,IT,Software Engineer,02-05-2022,"Lake Bryan, Korea",4,3,Active,On-site,1641916
EMP0008160,Alexis Tapia,Sales,Sales Director,19-12-2023,"Reyeshaven, Bouvet Island (Bouvetoya)",2,1,Active,On-site,1148654
EMP0008161,Denise Duarte,Sales,Sales Executive,27-04-2022,"Lisafort, Cameroon",2,3,Active,Remote,644276
EMP0008162,Kelly Lambert,IT,DevOps Engineer,14-02-2021,"South Johntown, Saint Kitts and Nevis",1,4,Active,On-site,787586
EMP0008163,Anthony Bryant,IT,DevOps Engineer,29-08-2015,"Lake Brooke, Guinea",1,9,Active,Remote,871235
EMP0008164,William Reid,IT,CTO,26-06-2023,"West Christine, Guatemala",4,2,Active,On-site,988516
EMP0008165,Kayla Bailey,Finance,Financial Analyst,02-09-2023,"Lake Dawnshire, Ukraine",4,1,Active,Remote,1106688
EMP0008166,David Owens,Marketing,SEO Specialist,13-01-2013,"North Michelletown, Guinea-Bissau",2,12,Active,On-site,948922
EMP0008167,Jay Johnson,Operations,Logistics Coordinator,23-05-2020,"East Williamfurt, Saint Barthelemy",4,5,Resigned,Remote,553761
EMP0008168,Joel Newton,Operations,Logistics Coordinator,02-02-2021,"Cervantesmouth, Cocos (Keeling) Islands",2,4,Resigned,On-site,598426
EMP0008169,Amanda Hurley,Sales,Business Development Manager,16-03-2024,"Sandrabury, Reunion",2,1,Active,On-site,735980
EMP0008170,Pam Dodson,Sales,Sales Executive,12-03-2016,"North Kimberlyton, Malta",1,9,Active,On-site,474309
EMP0008171,Anthony Vega,Sales,Business Development Manager,09-10-2023,"Hernandezbury, Angola",1,1,Retired,On-site,1570178
EMP0008172,Courtney Ellis,HR,HR Executive,18-05-2018,"East Christopherville, Jamaica",3,7,Resigned,On-site,504713
EMP0008173,Tiffany Hays,IT,Software Engineer,14-07-2025,"Mooreshire, Korea",2,0,Active,On-site,1288308
EMP0008174,Monica Williams,IT,Data Analyst,07-12-2023,"West Richard, Martinique",1,1,Resigned,On-site,812259
EMP0008175,Kurt Khan,Sales,Account Manager,24-06-2025,"Robinhaven, Netherlands Antilles",4,0,Active,On-site,459275
EMP0008176,Linda Manning,Sales,Account Manager,28-10-2016,"New Matthew, Anguilla",4,8,Active,Remote,885557
EMP0008177,Christine Fisher,IT,Software Engineer,13-08-2020,"Johnhaven, Costa Rica",1,5,Active,Remote,1779436
EMP0008178,Jodi Cardenas,IT,Software Engineer,18-01-2016,"Bowenchester, Saint Vincent and the Grenadines",5,9,Active,Remote,1110704
EMP0008179,Kristen Vasquez DVM,IT,Software Engineer,17-09-2018,"South Johnborough, Indonesia",2,6,Active,On-site,720119
EMP0008180,Jennifer Dawson,IT,Data Analyst,12-03-2024,"Lake Jonathan, Australia",4,1,Resigned,On-site,519563
EMP0008181,Michelle Adams,Operations,Operations Executive,25-05-2025,"South Johnathanfurt, France",3,0,Resigned,Remote,828931
EMP0008182,Gina Williams,IT,Software Engineer,23-07-2024,"South Dennis, Rwanda",4,1,Active,Remote,1339598
EMP0008183,William Costa,Marketing,Brand Manager,12-05-2020,"Jenniferfort, Korea",5,5,Active,Remote,664773
EMP0008184,Charles Reese,Operations,Operations Executive,20-01-2022,"Franklinhaven, Christmas Island",4,3,Active,On-site,699720
EMP0008185,Angela Smith,Sales,Sales Executive,26-09-2022,"Williamston, Qatar",1,2,Active,On-site,623527
EMP0008186,Derek Ayers,R&D,Product Developer,25-12-2023,"Port Jason, Serbia",1,1,Resigned,On-site,1141009
EMP0008187,Nicholas Moore,Sales,Business Development Manager,14-10-2021,"East Brenda, Brunei Darussalam",4,3,Active,Remote,1653954
EMP0008188,Rebecca Kennedy,IT,Software Engineer,30-06-2018,"Rachelton, Guinea-Bissau",3,7,Active,Remote,903310
EMP0008189,Darrell Griffin,Finance,Finance Manager,02-08-2020,"South Willieshire, British Indian Ocean Territory (Chagos Archipelago)",2,5,Active,On-site,2289996
EMP0008190,April Miller,Operations,Supply Chain Manager,02-09-2011,"Ernesttown, Jordan",4,13,Active,On-site,441693
EMP0008191,Jessica Holmes DVM,IT,Software Engineer,01-10-2010,"Laneburgh, Philippines",1,14,Active,On-site,1614106
EMP0008192,Denise Wright,HR,HR Manager,15-08-2022,"Terryland, Brazil",2,3,Active,Remote,1397505
EMP0008193,Margaret Garcia,Marketing,Marketing Executive,11-06-2021,"South Michael, Greece",5,4,Active,Remote,793411
EMP0008194,Kari Luna,Marketing,Marketing Executive,22-08-2021,"Burgessburgh, Algeria",2,3,Active,Remote,755503
EMP0008195,Richard Sharp,Sales,Account Manager,08-08-2019,"Gonzalezstad, American Samoa",5,6,Resigned,On-site,1057533
EMP0008196,Patrick Anderson DDS,HR,HR Executive,12-07-2024,"Frankchester, Faroe Islands",3,1,Resigned,On-site,444356
EMP0008197,Sarah Mcdonald,R&D,Product Developer,18-12-2024,"New Eric, Puerto Rico",2,0,Active,Remote,597155
EMP0008198,Gwendolyn Mcdaniel,Finance,Accountant,21-04-2021,"East Laura, Vanuatu",1,4,Active,On-site,630256
EMP0008199,Melissa Davis,Finance,Accountant,25-02-2024,"Melissatown, Bangladesh",5,1,Active,On-site,594727
EMP0008200,Michael Carrillo,Operations,Operations Executive,25-07-2023,"Johnsonville, Central African Republic",4,2,Resigned,On-site,1052357
EMP0008201,Heather Gibson,IT,Data Analyst,05-11-2022,"Andersonside, Mauritania",3,2,Active,Remote,517426
EMP0008202,Phillip Marshall,Operations,Logistics Coordinator,15-05-2025,"Carolineport, Saint Barthelemy",4,0,Active,On-site,514209
EMP0008203,Amber Espinoza,Sales,Account Manager,02-08-2021,"Suzanneside, United Kingdom",3,4,Retired,Remote,618611
EMP0008204,Brittney Miller,IT,Data Analyst,21-02-2025,"Lewismouth, Western Sahara",4,0,Active,On-site,567330
EMP0008205,Shelby Mathis,Sales,Sales Director,15-07-2017,"Stonemouth, Cyprus",4,8,Resigned,Remote,1051152
EMP0008206,Tracy Webster,Operations,Operations Executive,02-11-2020,"Boyerside, Ethiopia",3,4,Active,On-site,451339
EMP0008207,Tina Lee,Sales,Account Manager,24-07-2012,"Connieshire, Malta",3,13,Active,On-site,1173065
EMP0008208,Tyler Knight,Operations,Operations Executive,18-01-2024,"Vanessaland, Slovenia",5,1,Resigned,On-site,911387
EMP0008209,Kristen Hill,Sales,Sales Executive,17-04-2018,"Lake Tammy, Saint Barthelemy",2,7,Active,On-site,436831
EMP0008210,Christina Avila,Sales,Sales Executive,18-09-2021,"North Michaelton, Hong Kong",3,3,Resigned,On-site,501903
EMP0008211,Michael Beard,IT,Software Engineer,22-04-2024,"West Robertland, Jamaica",4,1,Retired,On-site,1108698
EMP0008212,Jonathan Bray,R&D,Research Scientist,25-09-2021,"East Tammy, Bermuda",5,3,Active,On-site,1137580
EMP0008213,Leslie Robinson,Operations,Supply Chain Manager,02-03-2023,"Nicholasberg, Serbia",1,2,Active,Remote,1175023
EMP0008214,Angela Hernandez,IT,DevOps Engineer,21-12-2019,"Melissaview, Zambia",3,5,Retired,On-site,1112295
EMP0008215,Deborah Fisher,IT,DevOps Engineer,08-07-2023,"North Stevenburgh, Equatorial Guinea",3,2,Active,On-site,481750
EMP0008216,Jodi Taylor,Operations,Logistics Coordinator,06-05-2018,"Roberttown, Lao People's Democratic Republic",1,7,Active,Remote,598236
EMP0008217,Paige Coleman,IT,Data Analyst,23-11-2022,"Ewingmouth, Japan",1,2,Active,Remote,508263
EMP0008218,Jennifer Simpson,IT,Software Engineer,01-09-2022,"Lake Ryan, Puerto Rico",1,2,Terminated,Remote,1359149
EMP0008219,Kimberly Johnson,Marketing,Brand Manager,07-03-2019,"Ryanburgh, Northern Mariana Islands",5,6,Active,On-site,1043508
EMP0008220,Keith Taylor,Marketing,SEO Specialist,17-09-2015,"West Sandraport, Congo",5,9,Active,On-site,553601
EMP0008221,Carmen Morris,Operations,Supply Chain Manager,27-12-2024,"Mayhaven, New Zealand",3,0,Active,On-site,700302
EMP0008222,Mary Vincent MD,Finance,Accountant,01-12-2010,"East Josephborough, Qatar",1,14,Active,On-site,756565
EMP0008223,Patrick Roberson,Sales,Account Manager,30-12-2021,"Lake Vanessabury, Martinique",4,3,Active,On-site,483230
EMP0008224,Jason Wilkinson,IT,Software Engineer,14-10-2017,"Josephmouth, San Marino",1,7,Active,On-site,1282465
EMP0008225,Katherine King,R&D,Product Developer,24-01-2025,"West Amberton, Mozambique",1,0,Resigned,On-site,695805
EMP0008226,Mark Oconnor,IT,Data Analyst,19-04-2024,"Lake Kristin, Tunisia",2,1,Active,On-site,1051893
EMP0008227,Toni Gallagher,IT,Software Engineer,13-04-2017,"Delgadoland, Vietnam",1,8,Retired,Remote,1504526
EMP0008228,Patricia Boyd,Finance,Accountant,20-12-2024,"East Dawn, Brunei Darussalam",4,0,Active,Remote,533233
EMP0008229,Alex Morales,Marketing,Marketing Executive,01-11-2015,"Staceyberg, Sri Lanka",2,9,Terminated,On-site,717819
EMP0008230,Elizabeth Bowman,R&D,Product Developer,03-10-2018,"West Tyler, Rwanda",4,6,Active,Remote,520520
EMP0008231,Stephanie Jackson,IT,Data Analyst,23-04-2018,"Fisherton, Belgium",1,7,Active,On-site,930492
EMP0008232,Rodney Villanueva,Marketing,Content Strategist,28-03-2019,"South Jeffreychester, Saint Barthelemy",4,6,Active,Remote,1128319
EMP0008233,Mr. Dylan Mcfarland PhD,IT,Software Engineer,10-04-2016,"Walkerberg, Lebanon",1,9,Terminated,Remote,1358151
EMP0008234,Kristin Hart,Finance,Finance Manager,05-10-2020,"Port Christina, Wallis and Futuna",3,4,Active,Remote,2170382
EMP0008235,Kerri Miller,Operations,Logistics Coordinator,09-05-2025,"Kelleyfort, Gambia",2,0,Resigned,On-site,452574
EMP0008236,Ashley Dennis,IT,Software Engineer,29-06-2024,"South Jasmineberg, Benin",2,1,Active,On-site,1412788
EMP0008237,Dominic Lutz,IT,Software Engineer,13-03-2020,"Hughesberg, Martinique",2,5,Active,On-site,1748471
EMP0008238,Brittany Yang,Marketing,Marketing Executive,02-05-2024,"Jaredborough, Ecuador",4,1,Active,On-site,1167695
EMP0008239,Veronica Carrillo,Finance,Financial Analyst,13-01-2017,"Krystalborough, Burundi",1,8,Active,Remote,680296
EMP0008240,Ronnie Vasquez,Marketing,Marketing Executive,04-09-2023,"Phillipsfurt, Antarctica (the territory South of 60 deg S)",3,1,Active,On-site,592997
EMP0008241,Edward Brown,IT,CTO,23-01-2017,"South Douglas, Cayman Islands",3,8,Resigned,On-site,661844
EMP0008242,Mark Waters,Operations,Logistics Coordinator,08-08-2018,"Hannahberg, Egypt",1,7,Active,On-site,571417
EMP0008243,Denise Vaughn,Finance,Finance Manager,12-11-2021,"Lake Jody, Cameroon",5,3,Active,On-site,2436814
EMP0008244,Kirk Crosby,HR,HR Executive,17-07-2016,"East Patriciaton, Belize",2,9,Active,On-site,378062
EMP0008245,Toni Davis,IT,Software Engineer,04-03-2025,"West Ericside, Palau",5,0,Active,On-site,1513314
EMP0008246,Frederick Berger,IT,IT Manager,10-05-2024,"Lake Carolinechester, Solomon Islands",3,1,Retired,On-site,2706665
EMP0008247,Chelsey Ali,Marketing,Marketing Executive,27-12-2018,"Gillfort, Myanmar",2,6,Active,Remote,1091862
EMP0008248,Ryan Freeman,IT,DevOps Engineer,05-06-2020,"West Stephenmouth, Germany",5,5,Resigned,On-site,532430
EMP0008249,Pamela Sanchez,Finance,Accountant,18-02-2021,"Collinhaven, Faroe Islands",2,4,Terminated,Remote,508608
EMP0008250,Michael Carter,Operations,Logistics Coordinator,09-04-2016,"North Brittany, Switzerland",3,9,Active,On-site,706716
EMP0008251,Daniel Murphy,IT,Data Analyst,14-06-2020,"Kevinville, Saudi Arabia",5,5,Active,On-site,400207
EMP0008252,Cody Murphy,Marketing,Content Strategist,28-05-2022,"East Katie, Mozambique",3,3,Resigned,On-site,918466
EMP0008253,James Thomas,Marketing,Marketing Executive,12-08-2018,"East Nathan, Nepal",4,7,Active,On-site,995108
EMP0008254,Mckenzie Frost,IT,IT Manager,30-12-2019,"East Dustin, Japan",3,5,Resigned,Remote,2369712
EMP0008255,Angela Cooke,Operations,Operations Director,25-07-2015,"Lake Kellyhaven, Oman",2,10,Active,On-site,837397
EMP0008256,Leslie Henry,IT,DevOps Engineer,07-03-2021,"Watkinsfurt, Guyana",2,4,Active,Remote,1069451
EMP0008257,James Murray,Operations,Operations Executive,04-09-2019,"Port Bethchester, Vietnam",5,5,Active,On-site,1112652
EMP0008258,Pamela Cisneros,Sales,Account Manager,10-03-2017,"Kellyport, British Virgin Islands",1,8,Terminated,On-site,941094
EMP0008259,Courtney Irwin,Finance,Financial Analyst,16-08-2016,"Kellyside, Romania",2,9,Resigned,On-site,1435395
EMP0008260,Kimberly Camacho,IT,Software Engineer,20-04-2016,"East Ralphstad, Vanuatu",5,9,Active,On-site,890170
EMP0008261,Meghan Weiss,Sales,Sales Executive,30-11-2020,"West Alexandermouth, Wallis and Futuna",3,4,Active,On-site,698588
EMP0008262,Justin Jones,Sales,Business Development Manager,03-10-2020,"Luceroton, Bahamas",4,4,Resigned,On-site,1763368
EMP0008263,Chad Jackson,IT,Data Analyst,10-06-2022,"Petersstad, Isle of Man",3,3,Resigned,Remote,1003834
EMP0008264,Malik Wilson,Sales,Account Manager,18-05-2022,"Port Alexistown, Turkmenistan",5,3,Resigned,Remote,812992
EMP0008265,Susan Moore,IT,Software Engineer,23-12-2016,"North Kathleenhaven, Mozambique",4,8,Active,Remote,1630770
EMP0008266,Jason Harrington,Sales,Account Manager,14-09-2016,"Danielland, Saint Kitts and Nevis",4,8,Active,On-site,400831
EMP0008267,Brandon Gonzalez,Sales,Account Manager,24-06-2017,"Ryanmouth, Isle of Man",4,8,Active,On-site,605732
EMP0008268,Mathew Mercado,IT,IT Manager,31-12-2011,"New Heather, Namibia",2,13,Active,On-site,2030904
EMP0008269,Dalton Newton,Sales,Account Manager,30-07-2013,"West Kurt, Brazil",5,12,Active,On-site,478904
EMP0008270,Jessica Romero,IT,Software Engineer,29-11-2018,"Johnsonmouth, Cape Verde",5,6,Active,On-site,937992
EMP0008271,Joy Young,IT,Software Engineer,13-01-2022,"Lake Joseph, Cayman Islands",4,3,Active,Remote,1507390
EMP0008272,Christopher Baker,IT,Software Engineer,06-03-2024,"South Nicoleburgh, Congo",2,1,Resigned,On-site,686558
EMP0008273,Catherine Clark,HR,Talent Acquisition Specialist,08-07-2019,"New Michelle, Haiti",3,6,Resigned,On-site,652644
EMP0008274,Mary King,Sales,Sales Executive,27-10-2015,"Jamesborough, Cote d'Ivoire",3,9,Resigned,On-site,614037
EMP0008275,Brent Ramos,Operations,Logistics Coordinator,28-11-2023,"Hillmouth, United States of America",3,1,Active,On-site,498173
EMP0008276,Colleen Snyder,Sales,Sales Executive,19-04-2019,"Port Saraside, Botswana",5,6,Active,On-site,546024
EMP0008277,Carrie Wiggins,IT,CTO,30-11-2022,"Markville, Nepal",3,2,Resigned,On-site,687233
EMP0008278,John Howe,Finance,Finance Manager,11-08-2024,"Port Josephside, Tunisia",3,1,Active,On-site,1156959
EMP0008279,Joshua Hester,HR,HR Manager,02-10-2018,"West Erin, Antigua and Barbuda",5,6,Active,Remote,1557648
EMP0008280,Lori Holmes,R&D,Lab Technician,09-09-2024,"Lake Michael, Northern Mariana Islands",2,0,Terminated,On-site,467092
EMP0008281,Roberto Wood,Sales,Business Development Manager,04-06-2011,"Grantberg, Turkmenistan",5,14,Active,On-site,1711020
EMP0008282,Brian Smith,Sales,Sales Executive,29-04-2023,"South Debraport, Bermuda",1,2,Resigned,On-site,545102
EMP0008283,Kenneth Carter,IT,Data Analyst,16-10-2024,"Marshton, Mali",5,0,Resigned,Remote,708421
EMP0008284,Thomas Williams,Finance,Accountant,21-10-2012,"Pittmanbury, Suriname",3,12,Active,On-site,417332
EMP0008285,Joseph Johnson,R&D,Product Developer,22-07-2013,"Lake Brandon, Turkey",5,12,Resigned,On-site,881802
EMP0008286,Jennifer Olson,Operations,Logistics Coordinator,20-04-2024,"Bookertown, American Samoa",3,1,Terminated,On-site,630622
EMP0008287,Hannah Lawrence,Finance,Accountant,21-05-2020,"West Aimee, Chile",1,5,Active,On-site,606042
EMP0008288,Veronica Murray,IT,Software Engineer,04-10-2010,"Ramosfort, Colombia",2,14,Active,On-site,801536
EMP0008289,Lisa Moore,Marketing,SEO Specialist,15-11-2018,"New Alexis, Sao Tome and Principe",2,6,Terminated,On-site,882624
EMP0008290,Debra Dean,HR,HR Executive,10-11-2021,"Port Erictown, Bolivia",1,3,Active,On-site,719188
EMP0008291,Veronica Alexander,Sales,Account Manager,14-07-2023,"West David, Central African Republic",3,2,Retired,On-site,550637
EMP0008292,Martin Jones,R&D,Lab Technician,22-03-2017,"New Scott, Switzerland",3,8,Active,Remote,864584
EMP0008293,Laura Martin,IT,Data Analyst,10-12-2021,"New William, Sao Tome and Principe",1,3,Active,Remote,473615
EMP0008294,Denise Cunningham,Sales,Sales Executive,05-03-2018,"Hartborough, Saint Barthelemy",3,7,Resigned,Remote,730814
EMP0008295,Mrs. Rhonda Moore,IT,DevOps Engineer,02-10-2023,"Brendanstad, Svalbard & Jan Mayen Islands",2,1,Active,On-site,882946
EMP0008296,Mark Murphy,R&D,Innovation Manager,09-04-2016,"Millerton, Germany",1,9,Resigned,On-site,478277
EMP0008297,Melissa Bailey,IT,Software Engineer,11-02-2018,"Munozberg, Nauru",4,7,Active,On-site,1059338
EMP0008298,Samantha Harrison,Finance,Accountant,05-06-2023,"Jonesborough, Latvia",4,2,Resigned,Remote,810012
EMP0008299,Kaitlyn Hawkins,Operations,Supply Chain Manager,27-12-2013,"Port Benjamin, Reunion",2,11,Active,Remote,961119
EMP0008300,Dorothy Gomez,IT,Software Engineer,14-09-2023,"Port Rebecca, Iraq",2,1,Retired,On-site,1079337
EMP0008301,Gregory Woods,IT,Software Engineer,13-01-2021,"South Christine, Ukraine",5,4,Resigned,Remote,1220456
EMP0008302,Judith Clay,Finance,Accountant,28-04-2020,"Port Amberhaven, British Virgin Islands",5,5,Active,On-site,407395
EMP0008303,Ralph Johnson,Sales,Business Development Manager,14-12-2019,"Teresafort, Venezuela",4,5,Active,On-site,1617061
EMP0008304,Thomas Smith MD,Operations,Operations Executive,09-11-2017,"Martinezview, Mauritania",3,7,Active,On-site,997773
EMP0008305,Sean Richardson,R&D,Lab Technician,19-06-2019,"West Maryville, Niue",3,6,Active,On-site,456301
EMP0008306,Cassandra Lopez,Marketing,Marketing Executive,03-12-2017,"Lake Diana, Taiwan",3,7,Active,Remote,885790
EMP0008307,Rebecca Farley,Operations,Operations Executive,19-10-2019,"Atkinsbury, Tunisia",4,5,Active,On-site,997800
